"Range","REF","PropertyName","PropertyDescription","PropertyDescriptionShort","PropertyFilter","PropertyFilterShort","Source","SectorCount","PublicCount","Type","Subtype","Year","YearDesc","File","Field","DataType","DataTypeAlt","RecordFilterBy","Filter","FilterValue","Filter2","Filter2Value","Filter3","Filter3Value","Filter4","Filter4Value","Filter5","Filter5Value","ShouldBeNormalised","NormalisedLookup","CompoundFields","ReturnMultipleRecords","IgnoreMapping"
"Establishment","","RwmHigher_NDi_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_NDi_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_NDi_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_SENEHC_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_SENEHC_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_SENEHC_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_SENSup_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_SENSup_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_SENSup_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_NoSEN_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_NoSEN_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_NoSEN_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_EFL_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_EFL_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_EFL_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_EAL_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_EAL_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_EAL_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_NMo_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_NMo_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_NMo_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","RwmHigher_Mob_Cohort_Est_Current_Num","EstablishmentPerformance RwmHigher_Mob_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","RwmHigher_Mob_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Tot_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_Tot_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_Tot_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Boy_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_Boy_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_Boy_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Grl_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_Grl_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_Grl_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Dis_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_Dis_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_Dis_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NDi_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_NDi_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_NDi_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_SENEHC_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_SENEHC_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_SENEHC_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_SENSup_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_SENSup_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_SENSup_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NoSEN_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_NoSEN_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_NoSEN_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_EFL_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_EFL_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_EFL_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_EAL_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_EAL_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_EAL_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NMo_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_NMo_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_NMo_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Mob_Cohort_Est_Current_Num","EstablishmentPerformance ReadingScaledScore_Mob_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","ReadingScaledScore_Mob_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Tot_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_Tot_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_Tot_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Boy_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_Boy_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_Boy_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Grl_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_Grl_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_Grl_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Dis_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_Dis_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_Dis_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NDi_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_NDi_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_NDi_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_SENEHC_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_SENEHC_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_SENEHC_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_SENSup_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_SENSup_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_SENSup_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NoSEN_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_NoSEN_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_NoSEN_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_EFL_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_EFL_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_EFL_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_EAL_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_EAL_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_EAL_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NMo_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_NMo_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_NMo_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Mob_Cohort_Est_Current_Num","EstablishmentPerformance MathsScaledScore_Mob_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","MathsScaledScore_Mob_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Tot_Cohort_Est_Current_Num","EstablishmentPerformance GpsExpected_Tot_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","GpsExpected_Tot_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Boy_Cohort_Est_Current_Num","EstablishmentPerformance GpsExpected_Boy_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","GpsExpected_Boy_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Grl_Cohort_Est_Current_Num","EstablishmentPerformance GpsExpected_Grl_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","GpsExpected_Grl_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Dis_Cohort_Est_Current_Num","EstablishmentPerformance GpsExpected_Dis_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","GpsExpected_Dis_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_NDi_Cohort_Est_Current_Num","EstablishmentPerformance GpsExpected_NDi_Cohort_Est_Current_Num","","","","EES","","","KS2_Performance","Performance","2025-2026","Current","EstablishmentPerformance","GpsExpected_NDi_Cohort_Est_Current_Num","double","number","Id","","","","","","","","","","","No","","","",""
